CRUISE	station	depth	long	lat	Salinity	air temp / deg C	sea temp / deg C	rh / %	press / hPa	boat course	boat heading	boat speed / kts	boat speed / ms-1	apparent wind dir (0 deg is the bow)	apparent wind speed ms-1	apparent wind speed / kts	Ice status
RV LANCE	2137	3	-3.53	70.01	35.1	-3.84	4.43	81.95	1008.17	91.7	91.68	10.62	5.46	12.18	15.26	29.66	0
RV LANCE	2138	3	-3.44	70.01	35.1	-3.82	4.65	82.43	1008.09	91.37	91.77	10.54	5.42	10.4	15.25	29.65	0
RV LANCE	2139	3	-3.36	70	35.09	-3.71	4.65	82.57	1007.91	93.06	92.02	10.61	5.46	10.72	15.37	29.88	0
RV LANCE	2140	3	-3.27	70	35.1	-3.63	4.63	82.38	1007.84	92.68	91.73	10.5	5.4	42.72	15.11	29.37	0
RV LANCE	2141	3	-3.19	70	35.1	-3.73	4.69	80.73	1007.66	92.87	91.92	10.5	5.4	10.9	15.48	30.09	0
RV LANCE	2142	3	-3.1	70	35.09	-3.57	4.66	80.79	1007.57	92.19	91.71	10.43	5.37	8.21	15.21	29.57	0
RV LANCE	2143	3	-3.02	70	35.09	-3.62	4.49	81.82	1007.41	90.91	90.86	10.34	5.32	8.93	15.08	29.32	0
RV LANCE	2144	3	-2.94	70	35.09	-3.59	4.37	82.54	1007.18	89.93	90.66	10.17	5.23	12.2	15.07	29.3	0
RV LANCE	2145	3	-2.85	70	35.09	-3.58	4.42	83.04	1007.07	87.5	90.19	10.15	5.22	10.45	15.19	29.53	0
RV LANCE	2146	3	-2.77	70	35.07	-3.58	4.52	83.46	1006.93	85.09	90.17	10.2	5.25	11.35	15.48	30.1	0
RV LANCE	2147	3	-2.69	70	35.07	-3.55	4.87	83.4	1006.84	85.04	90.34	10.32	5.31	13.21	16.01	31.11	0
RV LANCE	2148	3	-2.61	70.01	35.07	-3.47	4.9	84.62	1006.61	86.96	90.34	10.41	5.36	13.24	15.86	30.84	0
RV LANCE	2149	3	-2.52	70.01	35.1	-3.48	4.98	85.5	1006.67	87.93	90.82	10.38	5.34	15.58	16.12	31.33	0
RV LANCE	2150	3	-2.44	70.01	35.11	-3.55	4.97	85.54	1006.73	90.6	92.86	10.51	5.41	13.68	15.87	30.85	0
RV LANCE	2151	3	-2.35	70.01	35.11	-3.56	4.98	85.64	1006.48	92.82	94.13	10.53	5.42	13.97	16.2	31.49	0
RV LANCE	2152	3	-2.27	70.01	35.11	-3.56	4.91	86.06	1006.49	93.94	94.64	10.61	5.46	11.98	15.86	30.82	0
RV LANCE	2153	3	-2.18	70	35.11	-3.54	4.85	87.11	1006.28	93.58	94.51	10.53	5.42	10.18	15.73	30.58	0
RV LANCE	2154	3	-2.1	70	35.11	-3.51	4.9	87.84	1006.29	94.72	94.84	10.48	5.39	10.1	15.52	30.17	0
RV LANCE	2155	3	-2.01	70	35.11	-3.43	4.89	88.35	1005.99	92.63	94.54	10.32	5.31	11.69	15.98	31.06	0
RV LANCE	2156	3	-1.93	70	35.1	-3.46	4.9	88.66	1005.84	91.95	94.31	10.35	5.32	9.91	15.8	30.71	0
RV LANCE	2157	3	-1.85	70	35.11	-3.34	4.89	88.74	1005.74	92.18	94.02	10.62	5.46	12.74	15.91	30.93	0
RV LANCE	2158	3	-1.76	70	35.11	-3.33	4.83	88.75	1005.57	91.58	93.41	10.77	5.54	13.92	16.23	31.54	0
RV LANCE	2159	3	-1.67	70	35.11	-3.35	4.62	88.55	1005.39	91.64	92.5	10.66	5.49	13.17	16.44	31.96	0
RV LANCE	2160	3	-1.59	70	35.11	-3.16	4.6	89.05	1005.15	91.48	92.16	10.66	5.48	13.74	16.62	32.31	0
RV LANCE	2161	3	-1.5	69.99	35.11	-3.06	4.6	89.42	1005.03	92.34	92.78	10.75	5.53	12.48	16.53	32.14	0
RV LANCE	2162	3	-1.41	69.99	35.11	-2.94	4.59	89.45	1004.86	93.45	92.84	10.73	5.52	13.24	16.69	32.44	0
RV LANCE	2163	3	-1.33	69.99	35.11	-2.91	4.56	88.86	1004.63	93.25	93.06	10.5	5.4	12.79	17.13	33.29	0
RV LANCE	2164	3	-1.24	69.99	35.11	-2.78	4.62	88.17	1004.38	93.86	92.78	10.5	5.4	12.56	16.77	32.59	0
RV LANCE	2165	3	-1.16	69.99	35.11	-2.68	4.6	88.3	1004.21	94.59	93.33	10.55	5.43	14.23	17.18	33.4	0
RV LANCE	2166	3	-1.07	69.98	35.11	-2.61	4.66	88.8	1003.93	93.69	92.51	10.31	5.3	14.52	17.09	33.23	0
RV LANCE	2167	3	-0.99	69.98	35.11	-2.56	4.66	88.94	1003.72	94.53	92.94	10.41	5.35	15.95	17.31	33.66	0
RV LANCE	2168	3	-0.91	69.98	35.11	-2.58	4.6	88.94	1003.53	93.48	92.83	10.68	5.49	14.07	17.7	34.41	0
RV LANCE	2169	3	-0.82	69.98	35.11	-2.61	4.6	88.48	1003.24	94.04	92.53	10.52	5.41	13.5	18.15	35.29	0
RV LANCE	2170	3	-0.74	69.98	35.11	-2.55	4.58	88.77	1003.05	94.03	91.6	10.5	5.4	12.74	17.69	34.38	0
RV LANCE	2171	3	-0.65	69.97	35.11	-2.63	4.52	89.35	1003.01	92.58	90.53	10.54	5.42	9.7	17.24	33.51	0
RV LANCE	2172	3	-0.57	69.97	35.11	-2.46	4.46	90.08	1002.48	91.19	90.35	10.89	5.6	41.85	17.44	33.91	0
RV LANCE	2173	3	-0.48	69.97	35.12	-2.62	4.5	90.61	1002.48	90.57	90	10.67	5.49	101.8	17.46	33.94	0
RV LANCE	2174	3	-0.39	69.97	35.11	-2.7	4.52	91.21	1002.68	90.01	90.71	10.56	5.43	192.8	17.87	34.74	0
RV LANCE	2175	3	-0.31	69.97	35.11	-2.81	4.75	91.37	1002.65	91.25	91.98	10.12	5.21	192.65	17.74	34.49	0
RV LANCE	2176	3	-0.23	69.97	35.11	-2.73	4.93	91.42	1002.37	90.72	92.09	9.92	5.1	160.78	18.14	35.27	0
RV LANCE	2177	3	-0.15	69.97	35.11	-2.61	5.01	91.22	1002.07	92.42	93.14	9.86	5.07	163.58	18.4	35.76	0
RV LANCE	2178	3	-0.07	69.97	35.12	-2.52	5.07	90.86	1001.67	93.25	92.38	9.9	5.09	68.67	18.26	35.5	0
RV LANCE	2179	3	0.01	69.97	35.12	-2.58	5.23	90.59	1001.62	96.3	92.87	9.96	5.13	132.62	18.2	35.39	0
RV LANCE	2180	3	0.09	69.96	35.11	-2.49	4.91	90.93	1001.6	96.71	92.38	10.16	5.23	101.94	18.1	35.19	0
RV LANCE	2181	3	0.17	69.96	35.13	-2.55	4.56	91.18	1001.56	95.75	92	9.75	5.02	132.38	17.66	34.33	0
RV LANCE	2182	3	0.25	69.96	35.13	-2.57	4.53	91.22	1001.53	94.34	92.23	8.95	4.61	316.59	18.3	35.58	0
RV LANCE	2183	3	0.32	69.96	35.1	-2.57	4.32	91.63	1001.52	94.19	91.89	9.19	4.73	161.9	17.54	34.1	0
RV LANCE	2184	3	0.39	69.96	35.1	-2.38	3.59	91.83	1001.11	91	92.01	9.34	4.8	222.46	18.08	35.15	0
RV LANCE	2185	3	0.47	69.96	35.1	-2.25	3.89	91.74	1000.74	87.62	91.09	9.01	4.63	198.3	18.07	35.12	0
RV LANCE	2186	3	0.54	69.96	35.08	-2.25	4.43	91.45	1000.49	83.89	90.48	8.78	4.52	132.24	18.36	35.69	0
RV LANCE	2187	3	0.61	69.96	35.07	-2.26	4.61	91.35	1000.32	84.09	90.51	8.99	4.62	134.41	18.49	35.94	0
RV LANCE	2188	3	0.68	69.96	35.08	-2.2	4.87	91.08	1000.12	83.72	90.13	9.15	4.71	10.55	18.64	36.23	0
RV LANCE	2189	3	0.76	69.97	35.1	-2.28	5.06	90.75	1000.1	85.32	90.96	9.21	4.74	11.88	18.96	36.85	0
RV LANCE	2190	3	0.83	69.97	35.11	-2.17	5.11	90.86	999.88	87.72	91.57	9.3	4.78	70.84	18.17	35.32	0
RV LANCE	2191	3	0.91	69.97	35.11	-1.87	5.1	91.44	999.16	88.38	91.42	9.44	4.86	39.92	18.12	35.22	0
RV LANCE	2192	3	0.98	69.97	35.12	-1.89	5.16	91.41	998.87	90.09	93.39	9.45	4.86	42.32	18.84	36.62	0
RV LANCE	2193	3	1.06	69.97	35.13	-1.69	5.13	90.68	998.72	91.86	94.12	9.44	4.85	73.04	18.54	36.03	0
RV LANCE	2194	3	1.13	69.97	35.13	-1.7	5.07	90.15	998.39	91.32	93.87	9.38	4.83	41.12	18.37	35.7	0
RV LANCE	2195	3	1.21	69.97	35.13	-1.62	5.1	90.49	997.71	90.54	93.89	9.44	4.86	41.5	18.95	36.83	0
RV LANCE	2196	3	1.29	69.97	35.12	-1.48	5.1	90.54	997.11	89.83	94.14	9.49	4.88	70.86	17.69	34.4	0
RV LANCE	2197	3	1.36	69.97	35.12	-1.45	5.1	91.32	995.89	89.72	94.49	9.62	4.95	256.06	18.25	35.47	0
RV LANCE	2198	3	1.44	69.97	35.12	-1.29	5.1	91.89	994.96	90.35	94.57	9.86	5.07	256.85	17.73	34.47	0
RV LANCE	2199	3	1.52	69.97	35.12	-1.3	5.1	92.27	994.29	90.16	94.29	9.91	5.1	290.67	18.25	35.48	0
RV LANCE	2200	3	1.6	69.97	35.12	-1.38	5.1	92.45	994.75	89.82	94.06	9.93	5.11	227.97	18.42	35.81	0
RV LANCE	2201	3	1.68	69.97	35.12	-1.18	5.1	92.76	993.22	88.42	92.64	9.96	5.13	321.71	17.96	34.91	0
RV LANCE	2202	3	1.76	69.97	35.12	-1.27	5.1	92.86	990.07	86.91	92.38	8.51	4.38	285.31	18.06	35.11	0
RV LANCE	2203	3	1.82	69.97	35.12	-1.15	5.1	92.97	985.29	85.86	91.35	8.87	4.57	165.79	17.3	33.63	0
RV LANCE	2204	3	1.9	69.97	35.12	-1.08	5.06	92.57	984.62	87.91	91.13	10.18	5.24	166.41	19.12	37.17	0
RV LANCE	2205	3	1.98	69.97	35.12	-1.36	4.93	91.79	988.13	79.35	90.49	7.3	3.76	197.2	18.18	35.34	0
RV LANCE	2206	3	2	69.97	35.12	-1.12	4.9	92.03	985.05	95.44	89.36	1.34	0.69	198.43	14.66	28.5	0
RV LANCE	2207	3	2.01	69.98	35.12	-1.14	4.9	92.42	983.82	63.96	94.69	1.4	0.72	313.28	14.67	28.51	0
RV LANCE	2208	3	2.03	69.98	35.12	-1.27	4.9	92.89	985.7	77.28	93.09	3.15	1.62	312.4	15.9	30.91	0
RV LANCE	2209	3	2.07	69.98	35.11	-1.14	4.88	93.3	981.83	90.65	93.58	8.93	4.59	311.91	18.59	36.13	0
RV LANCE	2210	3	2.15	69.98	35.11	-1.01	4.88	93.47	977.86	92.16	93.67	9.65	4.96	344.65	18.8	36.54	0
RV LANCE	2211	3	2.23	69.98	35.11	-0.98	4.87	93.44	972.39	92.31	93.52	9.59	4.93	283.81	19.27	37.45	0
RV LANCE	2212	3	2.31	69.98	35.11	-0.81	5.1	93.29	956.92	92.12	93.96	9.43	4.85	315.17	18.99	36.91	0
RV LANCE	2213	3	2.38	69.97	35.11	-0.65	5.2	92.64	948	91.92	92.91	9.19	4.73	36.87	18.72	36.38	0
RV LANCE	2214	3	2.46	69.97	35.12	-0.72	5.18	92.28	956.88	92.39	91.86	9.69	4.98	67.98	18.55	36.06	0
RV LANCE	2215	3	2.53	69.97	35.12	-0.76	5.08	92.04	959.18	91.52	91.95	9.7	4.99	41.82	19.17	37.26	0
RV LANCE	2216	3	2.61	69.97	35.12	-0.8	5.1	91.4	973.16	90.51	91.38	9.42	4.85	104.56	19.24	37.4	0
RV LANCE	2217	3	2.69	69.97	35.12	-0.63	5.1	91.23	954.78	91.88	91.89	9.77	5.03	71.53	19.05	37.03	0
RV LANCE	2218	3	2.77	69.97	35.12	-0.43	5.06	90.73		92.19	91.41	9.63	4.95	100.51	18.07	35.13	0
RV LANCE	2219	3	2.84	69.97	35.12	-0.57	4.93	90.21		92.03	91.22	9.17	4.72	40.63	18.61	36.18	0
RV LANCE	2220	3	2.92	69.97	35.11	-0.44	4.93	89.14		91.11	91.22	9.21	4.74	73.05	18.48	35.91	0
RV LANCE	2221	3	2.99	69.97	35.11	-0.51	4.9	88.32		89.66	91.32	9.01	4.64	40.82	19.02	36.97	0
RV LANCE	2222	3	3.06	69.97	35.11	-0.53	4.93	87.75		89.64	91.29	9.16	4.71	71.8	18.99	36.92	0
RV LANCE	2223	3	3.14	69.97	35.11	-0.54	5.17	88.43		89.03	90.99	8.87	4.56	223.35	19.16	37.24	0
RV LANCE	2224	3	3.21	69.97	35.11	-0.54	5.16	89.5		90.09	90.74	8.79	4.52	317.26	18.62	36.2	0
RV LANCE	2225	3	3.28	69.97	35.11	-0.53	5.1	89.68		91.85	91.06	8.76	4.51	344.14	18.98	36.9	0
RV LANCE	2226	3	3.35	69.97	35.13	-0.49	5.1	89.49		92.15	90.37	8.63	4.44	162.34	18.85	36.65	0
RV LANCE	2227	3	3.42	69.97	35.13	-0.47	4.96	89.19		93.9	90.36	8.75	4.5	283.96	18.85	36.63	0
RV LANCE	2228	3	3.49	69.97	35.13	-0.48	4.87	89.07		91.33	90.35	8.61	4.43	286.33	18.22	35.41	0
RV LANCE	2229	3	3.56	69.97	35.12	-0.54	4.9	89.88		91.75	90.03	8.33	4.29	284.79	18.51	35.98	0
RV LANCE	2230	3	3.62	69.96	35.12	-0.46	4.9	90.48		92.74	90.9	8.77	4.51	224.29	18.31	35.59	0
RV LANCE	2231	3	3.7	69.96	35.11	-0.43	4.83	89.88		92.08	91.75	8.77	4.51	283.67	18.3	35.58	0
RV LANCE	2232	3	3.76	69.96	35.11	-0.51	4.8	89.52		91.76	91.97	8.57	4.41	342.42	18.55	36.06	0
RV LANCE	2233	3	3.83	69.96	35.11	-0.49	4.89	90		92.21	92.19	8.61	4.43	343.41	18.49	35.94	0
RV LANCE	2234	3	3.9	69.96	35.11	-0.32	4.89	88.91		92.52	92.07	8.6	4.42	314.47	17.61	34.22	0
RV LANCE	2235	3	3.97	69.96	35.11	-0.33	4.9	88.38		91.9	91.44	8.64	4.44	341.63	18.17	35.31	0
RV LANCE	2236	3	4.04	69.96	35.11	-0.58	4.85	89.59		91.47	91.02	8.57	4.41	310.87	19.36	37.64	0
RV LANCE	2237	3	4.11	69.96	35.12	-0.68	4.86	89.92		90.25	90.71	8.42	4.33	345.25	18.06	35.1	0
RV LANCE	2238	3	4.18	69.96	35.12	-0.73	4.94	90.19	936.12	89.42	89.89	8.46	4.35	236.51	74.02	143.88	0
RV LANCE	2239	3	4.25	69.96	35.12	-0.56	5.09	90.03		89.55	90.04	8.55	4.4				0
RV LANCE	2240	3	4.32	69.96	35.12	-0.58	5.31	89.49		90.54	90.11	8.89	4.57				0
RV LANCE	2241	3	4.39	69.96	35.12	-0.61	5.36	88.97		91.17	90.34	8.95	4.6				0
RV LANCE	2242	3	4.46	69.96	35.12	-0.57	4.99	88.38		93.54	91.52	8.85	4.55				0
RV LANCE	2243	3	4.53	69.96	35.12	-0.55	4.83	87.95		95.45	92.84	8.87	4.56				0
RV LANCE	2244	3	4.6	69.95	35.12	-0.67	4.8	88.52		95.81	92.94	8.29	4.27				0
RV LANCE	2245	3	4.67	69.95	35.12	-0.77	4.83	88.33	936.18	93.09	92.25	8.12	4.18				0
RV LANCE	2246	3	4.73	69.95	35.11	-0.76	4.93	87.77	937.51	92.09	92.23	8.05	4.14				0
RV LANCE	2247	3	4.8	69.95	35.11	-0.64	4.85	86.38	936.48	89.21	91.06	8.28	4.26				0
RV LANCE	2248	3	4.86	69.95	35.12	-0.62	4.97	86.09		89.26	90.67	8.31	4.27				0
RV LANCE	2249	3	4.93	69.95	35.11	-0.73	5.01	86.53	941.12	89.71	90.53	8.52	4.38				0
RV LANCE	2250	3	5	69.95	35.12	-0.91	5	88.13	955.93	92.1	91.53	8.29	4.26				0
RV LANCE	2251	3	5.07	69.95	35.12	-1.08	5.01	88.56	967.89	92.83	92.3	8.39	4.32				0
RV LANCE	2252	3	5.13	69.95	35.12	-1.14	5.02	87.91	973.79	93.9	92.51	8.14	4.19				0
RV LANCE	2253	3	5.2	69.95	35.12	-1.16	4.99	87.13	974.61	93.12	92.5	8.64	4.44				0
RV LANCE	2254	3	5.27	69.95	35.12	-0.96	5.1	86.74	969.14	92.22	92.14	8.2	4.22				0
RV LANCE	2255	3	5.33	69.95	35.12	-1	5.31	86.59	969.17	90.3	91.64	8.2	4.22				0
RV LANCE	2256	3	5.4	69.95	35.12	-1.14	5.41	86.74	974.12	90.06	91.37	8.33	4.28				0
RV LANCE	2257	3	5.47	69.95	35.12	-1.16	5.49	86.96	977.66	88.03	90.73	8.36	4.3				0
RV LANCE	2258	3	5.54	69.95	35.12	-0.96	5.58	87.75	971.86	86.4	89.89	8.75	4.5				0
RV LANCE	2259	3	5.6	69.95	35.12	-1.04	5.6	88.17	974.74	86.65	89.86	8.38	4.31				0
RV LANCE	2260	3	5.67	69.95	35.13	-0.96	5.6	89.27	970.74	88.7	90.66	7.89	4.06				0
RV LANCE	2261	3	5.73	69.95	35.13	-1.15	5.64	89.85	975.73	88.02	90.44	8.5	4.37				0
RV LANCE	2262	3	5.8	69.95	35.13	-1.09	5.7	89.83	974.76	88.59	90.9	8.16	4.2				0
RV LANCE	2263	3	5.87	69.95	35.13	-1.26	5.7	90.34	978.47	90.51	92.36	8.11	4.17				0
RV LANCE	2264	3	5.93	69.95	35.13	-1.25	5.68	90.03	977.81	91.46	92.74	8.47	4.36				0
RV LANCE	2265	3	6	69.95	35.14	-1.24	5.68	90.06	978.81	91.13	92.77	7.9	4.06				0
RV LANCE	2266	3	6.06	69.95	35.13	-1.31	5.63	90.86	979.22	92.25	93.11	8.11	4.17				0
RV LANCE	2267	3	6.13	69.95	35.13	-1.41	5.62	91.19	980.28	91.98	92.28	8.1	4.17				0
RV LANCE	2268	3	6.2	69.95	35.13	-1.26	5.57	90.52	979.31	92.67	92.15	8.56	4.4				0
RV LANCE	2269	3	6.26	69.95	35.13	-1.2	5.54	89.87	978.47	94.22	91.48	8.38	4.31				0
RV LANCE	2270	3	6.33	69.94	35.13	-1.26	5.27	90.31	978.29	92.08	91.23	8.03	4.13				0
RV LANCE	2271	3	6.4	69.94	35.13	-1.3	5.41	90.82	978.88	90.12	91.95	8.36	4.3				0
RV LANCE	2272	3	6.46	69.94	35.13	-1.03	5.51	90.72	973.3	89.18	91.79	7.98	4.11				0
RV LANCE	2273	3	6.53	69.94	35.13	-1.18	5.6	90.23	976.56	89.61	92.02	8.53	4.39				0
RV LANCE	2274	3	6.6	69.94	35.13	-1.17	5.6	90.21	976.46	90.85	91.98	8.32	4.28				0
RV LANCE	2275	3	6.66	69.94	35.13	-1.09	5.6	90.45	975.72	92.08	91.35	8.63	4.44				0
RV LANCE	2276	3	6.74	69.94	35.13	-1.18	5.59	90.84	977.19	93.13	91.48	9.02	4.64				0
RV LANCE	2277	3	6.81	69.94	35.13	-1.27	5.6	91.59	977.67	93.41	91.38	9.18	4.72				0
RV LANCE	2278	3	6.88	69.94	35.14	-1.47	5.6	91.74	981.27	94.63	91	8.88	4.57				0
RV LANCE	2279	3	6.95	69.94	35.14	-1.49	5.66	91.54	983.16	94.71	90.81	9.1	4.68				0
RV LANCE	2280	3	7.03	69.94	35.14	-1.32	5.68	91.01	981.74	96.07	91.57	9.3	4.78				0
RV LANCE	2281	3	7.1	69.93	35.14	-1.36	5.62	90.63	982.02	95.6	92.37	9.2	4.73				0
RV LANCE	2282	3	7.18	69.93	35.14	-1.26	5.64	90.42	980.95	96.97	93.23	9.42	4.85				0
RV LANCE	2283	3	7.25	69.93	35.13	-1.18	5.6	90.15	978.03	96.57	93.59	9.25	4.76				0
RV LANCE	2284	3	7.32	69.92	35.13	-1.29	5.59	90.72	979.14	94.66	93.4	9.34	4.81				0
RV LANCE	2285	3	7.4	69.92	35.13	-1.32	5.64	91.5	981.27	94.36	92.65	9.19	4.73				0
RV LANCE	2286	3	7.47	69.92	35.12	-1.44	5.58	92.03	981.92	91.81	91.7	9.28	4.78				0
RV LANCE	2287	3	7.55	69.92	35.12	-1.38	5.58	91.89	982.72	89.57	91.08	9.19	4.73				0
RV LANCE	2288	3	7.62	69.92	35.13	-1.39	5.6	91.66	983.03	89.85	90.61	9.07	4.66				0
RV LANCE	2289	3	7.69	69.92	35.12	-0.88	5.56	90.32	970.06	90.48	89.92	9.18	4.72				0
RV LANCE	2290	3	7.77	69.92	35.12	-0.42	5.56	85.68	945.31	88.17	90.56	8.91	4.58				0
RV LANCE	2291	3	7.84	69.92	35.12	-0.37	5.74	81.47		89.29	91.21	9.06	4.66				0
RV LANCE	2292	3	7.91	69.92	35.13	-0.21	5.78	78.55		89.81	91.27	8.75	4.5				0
RV LANCE	2293	3	7.98	69.92	35.13	-0.09	5.89	77.28		89.62	91.33	8.74	4.5				0
RV LANCE	2294	3	8.05	69.92	35.12	-0.12	5.99	74.53		92.06	91.88	8.86	4.56				0
RV LANCE	2295	3	8.12	69.92	35.12	-0.08	6	72.35		95.08	92.25	8.87	4.56				0
RV LANCE	2296	3	8.19	69.92	35.12	0	5.94	72.07		97.42	92.78	9.13	4.7				0
RV LANCE	2297	3	8.27	69.91	35.12	0.04	5.78	71.49		100.29	93.42	9.28	4.77				0
RV LANCE	2298	3	8.34	69.91	35.12	0.04	5.56	70.46		93.87	93.06	9.14	4.7				0
RV LANCE	2299	3	8.41	69.91	35.12	0	5.74	69.83		92.21	92.66	9.35	4.81				0
RV LANCE	2300	3	8.49	69.91	35.12	0.01	5.7	68.82		91.41	91.62	9.34	4.8				0
RV LANCE	2301	3	8.56	69.91	35.13	0.06	5.7	68.72		91.4	91.45	9.05	4.66				0
RV LANCE	2302	3	8.64	69.91	35.13	0.05	5.7	68.08		91.01	90.8	9.2	4.73				0
RV LANCE	2303	3	8.71	69.91	35.13	0.02	5.71	68.2		91.11	90.72	9.15	4.71				0
RV LANCE	2304	3	8.78	69.91	35.12	0.07	5.7	66.98		92.4	90.87	9.29	4.78				0
RV LANCE	2305	3	8.86	69.9	35.12	0.11	5.79	67.77		92.68	90.27	9.65	4.96				0
RV LANCE	2306	3	8.94	69.9	35.12	0.21	5.62	66.79		93.89	90.46	9.97	5.13				0
RV LANCE	2307	3	9.02	69.9	35.12	0.11	5.35	66.89		94.01	91.26	10.08	5.19				0
RV LANCE	2308	3	9.1	69.9	35.12	0.21	5.44	65.72		92.44	91.47	9.65	4.97				0
RV LANCE	2309	3	9.18	69.9	35.12	0.27	5.73	61.64		90.09	91.08	9.75	5.02				0
RV LANCE	2310	3	9.26	69.9	35.12	0.31	5.82	61.05		91.24	90.83	9.8	5.04				0
RV LANCE	2311	3	9.33	69.9	35.12	0.3	5.82	61.09		93.53	91.18	9.81	5.05				0
RV LANCE	2312	3	9.41	69.9	35.12	0.25	5.86	59.01		94.9	91.45	10.11	5.2				0
RV LANCE	2313	3	9.49	69.89	35.12	0.21	5.79	58.27		96.8	91.33	10.25	5.27				0
RV LANCE	2314	3	9.58	69.89	35.12	0.16	5.27	61.23		94.64	91.35	9.99	5.14				0
RV LANCE	2315	3	9.65	69.89	35.12	0.12	5.2	58.84		93.97	91.66	9.55	4.91				0
RV LANCE	2316	3	9.73	69.89	35.12	0.05	5.19	57.24		93.81	92.01	9.49	4.88				0
RV LANCE	2317	3	9.81	69.88	35.11	0.14	5.29	57.13		88.84	91.48	9.12	4.69				0
RV LANCE	2318	3	9.88	69.89	35.11	0.15	5.95	61.32		84.14	91.08	8.71	4.48				0
RV LANCE	2319	3	9.95	69.89	35.11	0.09	6.04	60.53		84.86	90.36	8.99	4.63				0
RV LANCE	2320	3	10.02	69.89	35.1	0.07	6.1	55.12		86.5	90.7	8.94	4.6				0
RV LANCE	2321	3	10.09	69.89	35.1	0.06	6.1	56.33		86.67	90.26	9.19	4.73				0
RV LANCE	2322	3	10.16	69.89	35.09	0	6.12	54.92		87.23	91.04	9.15	4.71				0
RV LANCE	2323	3	10.24	69.89	35.1	-0.02	6.21	54.26		88.14	91.53	9.31	4.79				0
RV LANCE	2324	3	10.31	69.89	35.1	0.02	6.26	54.08		90.14	92.36	9.22	4.74				0
RV LANCE	2325	3	10.39	69.89	35.1	-0.02	6.3	54.92		90.96	92.36	9.5	4.89				0
RV LANCE	2326	3	10.47	69.89	35.1	-0.08	6.29	54.55		91.63	92.2	9.82	5.05				0
RV LANCE	2327	3	10.54	69.89	35.11	-0.17	6.3	53.55		92.92	92.36	9.77	5.03				0
RV LANCE	2328	3	10.62	69.89	35.11	-0.21	6.28	51.62		94.66	92.84	9.88	5.08				0
RV LANCE	2329	3	10.7	69.89	35.11	-0.11	6.22	53.16		95.48	92.39	9.9	5.09				0
RV LANCE	2330	3	10.78	69.89	35.11	-0.05	6.21	53.69		96.44	92.53	9.92	5.1				0
RV LANCE	2331	3	10.86	69.88	35.1	-0.13	6.23	53.77		97.07	92.27	10.06	5.17				0
RV LANCE	2332	3	10.94	69.88	35.1	-0.13	6.1	54.43		96.23	91.89	10	5.14				0
RV LANCE	2333	3	11.02	69.88	35.1	-0.15	6.09	54.05		95.28	91.03	10.14	5.22				0
RV LANCE	2334	3	11.1	69.87	35.1	-0.13	6.02	53.75		94.4	91.17	10.43	5.37				0
RV LANCE	2335	3	11.19	69.87	35.1	-0.08	5.77	54.31		94.2	91.16	10.11	5.2				0
RV LANCE	2336	3	11.27	69.87	35.11	-0.13	5.64	49.77		93.82	91.44	10.35	5.33				0
RV LANCE	2337	3	11.35	69.87	35.1	-0.09	5.59	50.71		92.78	91.77	10.59	5.45				0
RV LANCE	2338	3	11.44	69.87	35.09	-0.03	5.7	52.24		92.64	92.45	10.67	5.49				0
RV LANCE	2339	3	11.52	69.87	35.11	-0.07	5.91	54.37		91.09	92.25	11.12	5.72				0
RV LANCE	2340	3	11.61	69.86	35.11	-0.07	6.23	53.34		91.35	92.25	11.39	5.86				0
RV LANCE	2341	3	11.71	69.86	35.1	-0.11	6.24	51.63		91.69	91.57	11.66	6				0
RV LANCE	2342	3	11.8	69.86	35.11	-0.07	6.2	49.48		91.35	91.11	11.76	6.05				0
RV LANCE	2343	3	11.89	69.86	35.11	-0.06	6.2	49.48		91.2	90.94	11.79	6.07				0
RV LANCE	2344	3	11.99	69.86	35.11	0.01	6.2	50.06		91.66	90.9	11.94	6.14				0
RV LANCE	2345	3	12.09	69.86	35.11	0	6.18	49.27		92.12	91.45	11.77	6.05				0
RV LANCE	2346	3	12.18	69.86	35.1	-0.03	6.16	48.13		92.76	90.8	11.79	6.07				0
RV LANCE	2347	3	12.27	69.86	35.1	-0.06	5.84	49.64		94.21	91.83	11.66	6				0
RV LANCE	2348	3	12.37	69.85		-0.04	5.61	51.01		93.27	91.56	11.48	5.9				0
RV LANCE	2349	3	12.46	69.85		-0.05	5.59	48.87		93.43	91.94	11.35	5.84				0
RV LANCE	2350	3	12.55	69.85		-0.02	5.6	48.39		93.09	91.99	11.54	5.93				0
RV LANCE	2351	3	12.64	69.85		0	5.55	50		93.51	92.07	11.27	5.8				0
RV LANCE	2352	3	12.73	69.85		0.03	5.6	48.34		93.41	92	11.29	5.81				0
RV LANCE	2353	3	12.82	69.85		0.07	5.67	48.97		93.32	91.73	11.3	5.81				0
RV LANCE	2354	3	12.91	69.84		0.07	5.72	50.16		95.53	91.77	11.46	5.9				0
RV LANCE	2355	3	13	69.84		0.09	5.44	48.55		96.5	91.73	11.56	5.95				0
RV LANCE	2356	3	13.1	69.84		0.01	5.3	51.8		95.77	91.79	11.61	5.97				0
RV LANCE	2357	3	13.19	69.83		0.01	5.13	49.07		92.72	91.5	11.49	5.91				0
RV LANCE	2358	3	13.28	69.83		0.07	5.21	46.89		88.72	91.67	10.72	5.51				0
